"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"Base experiment"
"02/24/2024 21:34:05:382 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"[run number]","average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","count turtles with [treated?]","count turtles with [infected?]","count turtles with [drugs?]","count turtles with [known?]","count turtles with [infected? and not known?]","count turtles with [gender = 1 and infected?]","count turtles with [shape = ""person lefty"" and infected?]","count turtles with [shape = ""person righty"" and infected?]","count turtles with [infected? and drugs?]","count turtles with [gender = 1]","count turtles with [gender = 0]","count turtles with [shape = ""person lefty""]","count turtles with [shape = ""person righty""]"
"4","3","1","1","4","5000","4","523","4745","2290","3117","63","3107","10","1445","729","943","36","2527","2473","1298","1175"
"10","3","1","1","4","5000","4","523","5110","2651","3563","63","3549","14","1612","854","1097","50","2455","2545","1284","1261"
"13","3","1","1","4","5000","4","523","4745","2387","3260","63","3251","9","1530","735","995","40","2527","2473","1253","1220"
"11","3","1","1","4","5000","4","523","5840","2977","3683","63","3671","12","1725","866","1092","48","2551","2449","1247","1202"
"8","3","1","1","4","5000","4","523","4745","2338","3226","63","3207","19","1418","806","1002","44","2431","2569","1337","1232"
"6","3","1","1","4","5000","4","523","5110","2743","3561","63","3555","6","1651","807","1103","49","2542","2458","1195","1263"
"14","3","1","1","4","5000","4","523","5110","2547","3399","63","3389","10","1550","815","1034","45","2517","2483","1268","1215"
"5","3","1","1","4","5000","4","523","5840","3282","3919","63","3909","10","1808","928","1183","50","2486","2514","1240","1274"
"1","3","1","1","4","5000","4","523","730","204","824","63","346","478","355","182","287","16","2418","2582","1249","1333"
"16","3","1","1","4","5000","4","523","5110","2595","3418","63","3411","7","1604","761","1053","45","2518","2482","1254","1228"
"12","3","1","1","4","5000","4","523","6205","3314","3904","63","3896","8","1840","901","1163","51","2512","2488","1257","1231"
"7","3","1","1","4","5000","4","523","4745","2341","3249","63","3228","21","1489","758","1002","41","2511","2489","1292","1197"
"9","3","1","1","4","5000","4","523","5110","2493","3375","63","3359","16","1588","750","1037","43","2552","2448","1218","1230"
"2","3","1","1","4","5000","4","523","5110","2607","3407","63","3397","10","1574","807","1026","46","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","5110","2642","3504","63","3491","13","1617","798","1089","47","2498","2502","1239","1263"
"3","3","1","1","4","5000","4","523","5110","2818","3637","63","3628","9","1682","829","1126","49","2506","2494","1214","1280"
"10","3","1","1","4","5000","4","523","5475","2912","3718","63","3711","7","1694","895","1129","51","2455","2545","1284","1261"
"11","3","1","1","4","5000","4","523","6205","3178","3826","63","3816","10","1805","903","1118","49","2551","2449","1247","1202"
"4","3","1","1","4","5000","4","523","5110","2511","3314","63","3308","6","1540","781","993","38","2527","2473","1298","1175"
"8","3","1","1","4","5000","4","523","5110","2556","3437","63","3416","21","1536","847","1054","48","2431","2569","1337","1232"
"13","3","1","1","4","5000","4","523","5110","2633","3446","63","3436","10","1617","790","1039","42","2527","2473","1253","1220"
"6","3","1","1","4","5000","4","523","5475","2985","3721","63","3713","8","1747","836","1138","50","2542","2458","1195","1263"
"14","3","1","1","4","5000","4","523","5475","2772","3573","63","3561","12","1643","857","1073","48","2517","2483","1268","1215"
"5","3","1","1","4","5000","4","523","6205","3500","4031","63","4026","5","1870","960","1201","50","2486","2514","1240","1274"
"12","3","1","1","4","5000","4","523","6570","3497","4026","63","4022","4","1916","933","1177","53","2512","2488","1257","1231"
"16","3","1","1","4","5000","4","523","5475","2836","3595","63","3584","11","1689","816","1090","47","2518","2482","1254","1228"
"7","3","1","1","4","5000","4","523","5110","2593","3462","63","3454","8","1586","819","1057","43","2511","2489","1292","1197"
"9","3","1","1","4","5000","4","523","5475","2748","3553","63","3539","14","1679","800","1074","46","2552","2448","1218","1230"
"15","3","1","1","4","5000","4","523","5475","2892","3685","63","3670","15","1715","841","1129","49","2498","2502","1239","1263"
"2","3","1","1","4","5000","4","523","5475","2842","3557","63","3542","15","1652","845","1060","49","2526","2474","1260","1214"
"11","3","1","1","4","5000","4","523","6570","3362","3941","63","3932","9","1868","935","1138","50","2551","2449","1247","1202"
"10","3","1","1","4","5000","4","523","5840","3168","3849","63","3839","10","1763","929","1157","54","2455","2545","1284","1261"
"3","3","1","1","4","5000","4","523","5475","3038","3809","63","3796","13","1773","877","1159","50","2506","2494","1214","1280"
"8","3","1","1","4","5000","4","523","5475","2805","3592","63","3581","11","1608","887","1097","48","2431","2569","1337","1232"
"4","3","1","1","4","5000","4","523","5475","2727","3490","63","3482","8","1628","835","1027","41","2527","2473","1298","1175"
"6","3","1","1","4","5000","4","523","5840","3206","3873","63","3869","4","1832","868","1173","52","2542","2458","1195","1263"
"5","3","1","1","4","5000","4","523","6570","3666","4147","63","4142","5","1941","987","1219","51","2486","2514","1240","1274"
"13","3","1","1","4","5000","4","523","5475","2859","3603","63","3597","6","1695","834","1074","42","2527","2473","1253","1220"
"14","3","1","1","4","5000","4","523","5840","3027","3722","63","3714","8","1715","904","1103","48","2517","2483","1268","1215"
"12","3","1","1","4","5000","4","523","6935","3643","4132","63","4127","5","1973","966","1193","53","2512","2488","1257","1231"
"16","3","1","1","4","5000","4","523","5840","3082","3740","63","3731","9","1770","855","1115","49","2518","2482","1254","1228"
"11","3","1","1","4","5000","4","523","6935","3536","4039","63","4031","8","1920","966","1153","50","2551","2449","1247","1202"
"9","3","1","1","4","5000","4","523","5840","2983","3709","63","3697","12","1755","844","1110","47","2552","2448","1218","1230"
"10","3","1","1","4","5000","4","523","6205","3394","3976","63","3967","9","1838","960","1178","54","2455","2545","1284","1261"
"7","3","1","1","4","5000","4","523","5475","2834","3632","63","3620","12","1686","860","1086","46","2511","2489","1292","1197"
"15","3","1","1","4","5000","4","523","5840","3134","3827","63","3813","14","1794","876","1157","50","2498","2502","1239","1263"
"2","3","1","1","4","5000","4","523","5840","3047","3707","63","3696","11","1736","879","1092","52","2526","2474","1260","1214"
"3","3","1","1","4","5000","4","523","5840","3285","3945","63","3934","11","1856","909","1180","50","2506","2494","1214","1280"
"5","3","1","1","4","5000","4","523","6935","3815","4228","63","4223","5","1989","1009","1230","53","2486","2514","1240","1274"
"6","3","1","1","4","5000","4","523","6205","3400","3992","63","3990","2","1894","896","1202","54","2542","2458","1195","1263"
"8","3","1","1","4","5000","4","523","5840","3053","3749","63","3740","9","1691","936","1122","50","2431","2569","1337","1232"
"12","3","1","1","4","5000","4","523","7300","3813","4203","63","4202","1","2011","991","1201","53","2512","2488","1257","1231"
"4","3","1","1","4","5000","4","523","5840","2945","3648","63","3640","8","1715","881","1052","43","2527","2473","1298","1175"
"14","3","1","1","4","5000","4","523","6205","3238","3838","63","3830","8","1782","936","1120","52","2517","2483","1268","1215"
"13","3","1","1","4","5000","4","523","5840","3091","3741","63","3736","5","1769","868","1104","47","2527","2473","1253","1220"
"16","3","1","1","4","5000","4","523","6205","3285","3865","63","3862","3","1835","887","1143","50","2518","2482","1254","1228"
"11","3","1","1","4","5000","4","523","7300","3710","4123","63","4117","6","1967","990","1166","51","2551","2449","1247","1202"
"10","3","1","1","4","5000","4","523","6570","3599","4075","63","4070","5","1885","992","1198","54","2455","2545","1284","1261"
"9","3","1","1","4","5000","4","523","6205","3209","3833","63","3828","5","1820","879","1134","50","2552","2448","1218","1230"
"2","3","1","1","4","5000","4","523","6205","3242","3848","63","3840","8","1811","921","1116","53","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","6205","3340","3965","63","3953","12","1862","920","1183","52","2498","2502","1239","1263"
"7","3","1","1","4","5000","4","523","5840","3060","3794","63","3787","7","1776","906","1112","48","2511","2489","1292","1197"
"3","3","1","1","4","5000","4","523","6205","3491","4071","63","4064","7","1934","936","1201","52","2506","2494","1214","1280"
"5","3","1","1","4","5000","4","523","7300","3937","4322","63","4315","7","2047","1033","1242","54","2486","2514","1240","1274"
"12","3","1","1","4","5000","4","523","7665","3918","4288","63","4286","2","2058","1020","1210","53","2512","2488","1257","1231"
"6","3","1","1","4","5000","4","523","6570","3586","4108","63","4105","3","1971","922","1215","55","2542","2458","1195","1263"
"14","3","1","1","4","5000","4","523","6570","3428","3953","63","3946","7","1842","967","1144","53","2517","2483","1268","1215"
"8","3","1","1","4","5000","4","523","6205","3259","3876","63","3866","10","1752","981","1143","51","2431","2569","1337","1232"
"4","3","1","1","4","5000","4","523","6205","3152","3762","63","3757","5","1776","912","1074","44","2527","2473","1298","1175"
"13","3","1","1","4","5000","4","523","6205","3293","3877","63","3867","10","1839","898","1140","51","2527","2473","1253","1220"
"11","3","1","1","4","5000","4","523","7665","3838","4210","63","4206","4","2029","1009","1172","54","2551","2449","1247","1202"
"16","3","1","1","4","5000","4","523","6570","3446","3985","63","3978","7","1900","923","1162","52","2518","2482","1254","1228"
"10","3","1","1","4","5000","4","523","6935","3731","4181","63","4176","5","1947","1023","1211","55","2455","2545","1284","1261"
"2","3","1","1","4","5000","4","523","6570","3431","3958","63","3951","7","1865","956","1137","53","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","6570","3523","4087","63","4074","13","1925","955","1207","52","2498","2502","1239","1263"
"9","3","1","1","4","5000","4","523","6570","3401","3957","63","3953","4","1893","907","1157","51","2552","2448","1218","1230"
"12","3","1","1","4","5000","4","523","8030","4038","4362","63","4362","0","2105","1042","1215","54","2512","2488","1257","1231"
"5","3","1","1","4","5000","4","523","7665","4054","4384","63","4379","5","2085","1051","1248","55","2486","2514","1240","1274"
"3","3","1","1","4","5000","4","523","6570","3666","4179","63","4176","3","1995","963","1221","52","2506","2494","1214","1280"
"7","3","1","1","4","5000","4","523","6205","3289","3911","63","3901","10","1846","934","1131","49","2511","2489","1292","1197"
"6","3","1","1","4","5000","4","523","6935","3746","4185","63","4180","5","2019","938","1228","58","2542","2458","1195","1263"
"14","3","1","1","4","5000","4","523","6935","3596","4040","63","4036","4","1904","979","1157","56","2517","2483","1268","1215"
"8","3","1","1","4","5000","4","523","6570","3458","3994","63","3990","4","1810","1023","1161","53","2431","2569","1337","1232"
"11","3","1","1","4","5000","4","523","8030","3958","4286","63","4284","2","2077","1030","1179","55","2551","2449","1247","1202"
"13","3","1","1","4","5000","4","523","6570","3474","3980","63","3973","7","1897","930","1153","53","2527","2473","1253","1220"
"4","3","1","1","4","5000","4","523","6570","3355","3899","63","3895","4","1851","948","1100","46","2527","2473","1298","1175"
"10","3","1","1","4","5000","4","523","7300","3866","4272","63","4262","10","1999","1051","1222","58","2455","2545","1284","1261"
"16","3","1","1","4","5000","4","523","6935","3620","4074","63","4065","9","1951","949","1174","53","2518","2482","1254","1228"
"12","3","1","1","4","5000","4","523","8395","4140","4418","63","4415","3","2143","1058","1217","54","2512","2488","1257","1231"
"5","3","1","1","4","5000","4","523","8030","4158","4437","63","4434","3","2114","1071","1252","56","2486","2514","1240","1274"
"2","3","1","1","4","5000","4","523","6935","3578","4068","63","4060","8","1920","984","1164","54","2526","2474","1260","1214"
"15","3","1","1","4","5000","4","523","6935","3709","4189","63","4180","9","1993","979","1217","54","2498","2502","1239","1263"
"9","3","1","1","4","5000","4","523","6935","3575","4051","63","4044","7","1945","932","1174","52","2552","2448","1218","1230"
"3","3","1","1","4","5000","4","523","6935","3835","4272","63","4264","8","2050","991","1231","52","2506","2494","1214","1280"
"7","3","1","1","4","5000","4","523","6570","3483","4020","63","4012","8","1909","966","1145","51","2511","2489","1292","1197"
"6","3","1","1","4","5000","4","523","7300","3896","4252","63","4250","2","2060","959","1233","58","2542","2458","1195","1263"
"14","3","1","1","4","5000","4","523","7300","3750","4127","63","4123","4","1958","1000","1169","57","2517","2483","1268","1215"
"11","3","1","1","4","5000","4","523","8395","4058","4348","63","4343","5","2118","1046","1184","56","2551","2449","1247","1202"
"8","3","1","1","4","5000","4","523","6935","3619","4098","63","4092","6","1857","1060","1181","53","2431","2569","1337","1232"
"13","3","1","1","4","5000","4","523","6935","3623","4089","63","4080","9","1962","959","1168","55","2527","2473","1253","1220"
"4","3","1","1","4","5000","4","523","6935","3516","4022","63","4019","3","1916","985","1121","48","2527","2473","1298","1175"
"12","3","1","1","4","5000","4","523","8760","4218","4469","63","4469","0","2173","1071","1225","55","2512","2488","1257","1231"
"10","3","1","1","4","5000","4","523","7665","3993","4354","63","4348","6","2040","1078","1236","59","2455","2545","1284","1261"
"5","3","1","1","4","5000","4","523","8395","4249","4492","63","4489","3","2149","1087","1256","57","2486","2514","1240","1274"
"16","3","1","1","4","5000","4","523","7300","3761","4161","63","4158","3","2003","972","1186","53","2518","2482","1254","1228"
"2","3","1","1","4","5000","4","523","7300","3729","4147","63","4141","6","1960","1011","1176","55","2526","2474","1260","1214"
"9","3","1","1","4","5000","4","523","7300","3735","4148","63","4144","4","1998","961","1189","53","2552","2448","1218","1230"
"15","3","1","1","4","5000","4","523","7300","3851","4277","63","4269","8","2043","1005","1229","55","2498","2502","1239","1263"
"3","3","1","1","4","5000","4","523","7300","3966","4352","63","4347","5","2100","1008","1244","53","2506","2494","1214","1280"
"6","3","1","1","4","5000","4","523","7665","4008","4317","63","4316","1","2098","980","1239","58","2542","2458","1195","1263"
"14","3","1","1","4","5000","4","523","7665","3853","4193","63","4190","3","1998","1018","1177","58","2517","2483","1268","1215"
"7","3","1","1","4","5000","4","523","6935","3663","4102","63","4094","8","1961","984","1157","52","2511","2489","1292","1197"
"11","3","1","1","4","5000","4","523","8760","4144","4402","63","4399","3","2153","1061","1188","56","2551","2449","1247","1202"
"8","3","1","1","4","5000","4","523","7300","3772","4199","63","4193","6","1920","1085","1194","54","2431","2569","1337","1232"
"13","3","1","1","4","5000","4","523","7300","3766","4184","63","4176","8","2018","990","1176","56","2527","2473","1253","1220"
"4","3","1","1","4","5000","4","523","7300","3667","4114","63","4108","6","1972","1010","1132","52","2527","2473","1298","1175"
"12","3","1","1","4","5000","4","523","9125","4304","4514","63","4513","1","2206","1083","1225","55","2512","2488","1257","1231"
"10","3","1","1","4","5000","4","523","8030","4093","4414","63","4408","6","2078","1094","1242","61","2455","2545","1284","1261"
"5","3","1","1","4","5000","4","523","8760","4332","4535","63","4533","2","2176","1098","1261","58","2486","2514","1240","1274"
"16","3","1","1","4","5000","4","523","7665","3880","4242","63","4235","7","2052","992","1198","53","2518","2482","1254","1228"
"15","3","1","1","4","5000","4","523","7665","3985","4360","63","4357","3","2093","1029","1238","55","2498","2502","1239","1263"
"2","3","1","1","4","5000","4","523","7665","3867","4227","63","4222","5","2011","1034","1182","55","2526","2474","1260","1214"
"9","3","1","1","4","5000","4","523","7665","3848","4226","63","4223","3","2048","981","1197","53","2552","2448","1218","1230"
"6","3","1","1","4","5000","4","523","8030","4126","4372","63","4368","4","2135","992","1245","58","2542","2458","1195","1263"
"11","3","1","1","4","5000","4","523","9125","4227","4443","63","4436","7","2175","1077","1191","57","2551","2449","1247","1202"
"14","3","1","1","4","5000","4","523","8030","3972","4277","63","4276","1","2052","1038","1187","58","2517","2483","1268","1215"
"3","3","1","1","4","5000","4","523","7665","4086","4411","63","4405","6","2134","1026","1251","55","2506","2494","1214","1280"
"7","3","1","1","4","5000","4","523","7300","3814","4197","63","4185","12","2013","1014","1170","53","2511","2489","1292","1197"
"8","3","1","1","4","5000","4","523","7665","3904","4280","63","4278","2","1975","1102","1203","55","2431","2569","1337","1232"
"13","3","1","1","4","5000","4","523","7665","3895","4252","63","4251","1","2055","1009","1188","56","2527","2473","1253","1220"
"12","3","1","1","4","5000","4","523","9490","4373","4556","63","4554","2","2232","1098","1226","56","2512","2488","1257","1231"
"10","3","1","1","4","5000","4","523","8395","4197","4473","63","4470","3","2116","1110","1247","61","2455","2545","1284","1261"
"5","3","1","1","4","5000","4","523","9125","4398","4580","63","4577","3","2207","1108","1265","58","2486","2514","1240","1274"
"4","3","1","1","4","5000","4","523","7665","3789","4191","63","4187","4","2017","1030","1144","52","2527","2473","1298","1175"
"1","3","1","1","4","5000","4","523","1095","303","1007","63","561","446","439","223","345","17","2418","2582","1249","1333"
"16","3","1","1","4","5000","4","523","8030","3996","4314","63","4308","6","2091","1019","1204","55","2518","2482","1254","1228"
