"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"treatment-tendency"
"02/26/2024 00:40:23:159 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0.1","1","4","5000","0","523","17520","4915.84","16.901313558419062","4940.12","13.225188089399714","63","0","4939.96","13.225672005610905","0.16","0.36660605559646714","2455.96","28.553780835469052","1236.96","30.848636922885262","1247.2","31.632894271628068","62.36","0.6248199740725324","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","17885","4922.68","15.994298984325631","4945.48","12.794123651114207","63","0","4945.16","12.848906568264864","0.32","0.46647615158762407","2459.44","28.27731246069895","1238.84","30.492858180236237","1247.2","31.632894271628068","62.44","0.6374950980203692","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","18250","4929.32","15.416147378641654","4949.24","12.320000000000002","63","0","4948.96","12.362782858240294","0.28","0.448998886412873","2462.2","28.234730386529282","1239.84","30.889066026670346","1247.2","31.632894271628068","62.44","0.6374950980203692","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","18615","4935.2","14.374978260853128","4953.72","11.605240195704697","63","0","4953.28","11.643092372733287","0.44","0.637495098020369","2465.08","28.20626880677414","1241.44","30.94521610847144","1247.2","31.632894271628068","62.44","0.6374950980203692","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","18980","4940.76","13.091310094868279","4958.04","11.525554216609283","63","0","4957.64","11.585784392953288","0.4","0.632455532033676","2467.84","28.072306638393655","1243","30.577115625905595","1247.2","31.632894271628068","62.52","0.5741080037762929","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","19345","4945.8","12.803124618623377","4961.16","10.509728826187667","63","0","4960.8","10.624499988234742","0.36","0.48","2469.8","28.543300439858037","1244.16","30.87352263671899","1247.2","31.632894271628068","62.52","0.5741080037762929","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","19710","4949.92","11.963009654764976","4963.76","9.551041827989238","63","0","4963.6","9.629122493768577","0.16","0.36660605559646714","2471.48","28.958066233780183","1245.08","30.985054461788508","1247.2","31.632894271628068","62.6","0.48989794855663577","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","20075","4954.24","11.51791647825248","4966.8","9.015542135667717","63","0","4966.6","8.926365441768558","0.2","0.4000000000000001","2473.48","28.978778442163502","1246.12","30.739316843417324","1247.2","31.632894271628068","62.6","0.48989794855663577","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","20440","4958.44","11.1967138036122","4969.32","8.610319390127174","63","0","4969.12","8.575873133389978","0.2","0.4","2475.32","28.89528681290428","1246.8","30.746707140765498","1247.2","31.632894271628068","62.64","0.4800000000000001","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","20805","4961.52","10.4579921591097","4971.8","8.280096617793781","63","0","4971.72","8.292261452703961","0.08","0.27129319932501067","2477.24","28.82121440883434","1247.36","30.6683941542429","1247.2","31.632894271628068","62.68","0.46647615158762407","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","21170","4964.24","9.592830656276593","4973.8","8.07465169527454","63","0","4973.8","8.07465169527454","0","0","2478.44","29.1178021148575","1248.16","30.833332612612605","1247.2","31.632894271628068","62.68","0.46647615158762407","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","21535","4966.96","8.91506589992469","4975.72","7.686455620115166","63","0","4975.64","7.735011312208922","0.08","0.2712931993250107","2479.88","29.334375739054","1248.64","31.014680394935557","1247.2","31.632894271628068","62.68","0.46647615158762407","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","21900","4969.56","8.699793100988092","4977.72","7.39470080530646","63","0","4977.68","7.455038564621915","0.04","0.19595917942265428","2480.96","29.672182258809343","1249.56","31.24238147132833","1247.2","31.632894271628068","62.76","0.4270831300812523","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
"3","0.1","1","4","5000","0","523","22265","4972.12","8.145280842303722","4979.36","7.036362696734726","63","0","4979.32","6.995541437229857","0.04","0.19595917942265434","2482","29.699831649354515","1250.16","31.12771112690427","1247.2","31.632894271628068","62.8","0.39999999999999986","2496.44","31.400738844810643","2503.56","31.400738844810643","1256.36","32.3306418123736","1247.2","31.632894271628068"
