"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"drug-tendency"
"02/27/2024 18:25:17:705 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"[run number]","average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","count turtles with [treated?]","count turtles with [infected?]","count turtles with [drugs?]","count turtles with [known?]","count turtles with [infected? and not known?]","count turtles with [gender = 1 and infected?]","count turtles with [shape = ""person lefty"" and infected?]","count turtles with [shape = ""person righty"" and infected?]","count turtles with [infected? and drugs?]","count turtles with [gender = 1]","count turtles with [gender = 0]","count turtles with [shape = ""person lefty""]","count turtles with [shape = ""person righty""]"
"134","3","10","1","4","5000","4","523","12045","4728","4798","5000","4798","0","2306","1183","1309","4798","2434","2566","1256","1310"
"132","3","10","1","4","5000","4","523","12775","4755","4820","5000","4818","2","2363","1206","1251","4820","2478","2522","1271","1251"
"129","3","10","1","4","5000","4","523","17885","4938","4952","5000","4951","1","2459","1229","1264","4952","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","23725","4974","4978","5000","4978","0","2572","1196","1210","4978","2586","2414","1204","1210"
"126","3","10","1","4","5000","4","523","23725","4983","4985","5000","4985","0","2496","1261","1228","4985","2507","2493","1265","1228"
"127","3","10","1","4","5000","4","523","13505","4765","4844","5000","4842","2","2335","1255","1254","4844","2430","2570","1315","1255"
"126","3","10","1","4","5000","4","523","24090","4983","4986","5000","4986","0","2497","1261","1228","4986","2507","2493","1265","1228"
"129","3","10","1","4","5000","4","523","18250","4943","4962","5000","4960","2","2466","1232","1264","4962","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","24090","4974","4979","5000","4979","0","2573","1196","1210","4979","2586","2414","1204","1210"
"131","3","10","1","4","5000","4","523","6935","3638","4089","5000","4086","3","1933","963","1193","4089","2514","2486","1243","1243"
"132","3","10","1","4","5000","4","523","13140","4779","4840","5000","4839","1","2373","1216","1251","4840","2478","2522","1271","1251"
"134","3","10","1","4","5000","4","523","12410","4747","4814","5000","4814","0","2317","1188","1309","4814","2434","2566","1256","1310"
"126","3","10","1","4","5000","4","523","24455","4984","4987","5000","4987","0","2498","1261","1228","4987","2507","2493","1265","1228"
"129","3","10","1","4","5000","4","523","18615","4945","4965","5000","4964","1","2467","1234","1264","4965","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","24455","4976","4983","5000","4983","0","2577","1196","1210","4983","2586","2414","1204","1210"
"139","3","10","1","4","5000","4","523","9490","4503","4676","5000","4674","2","2228","1137","1311","4676","2455","2545","1231","1314"
"126","3","10","1","4","5000","4","523","24820","4985","4987","5000","4987","0","2498","1261","1228","4987","2507","2493","1265","1228"
"127","3","10","1","4","5000","4","523","13870","4792","4860","5000","4858","2","2346","1260","1254","4860","2430","2570","1315","1255"
"137","3","10","1","4","5000","4","523","7665","3913","4278","5000","4275","3","2070","992","1216","4278","2515","2485","1247","1238"
"129","3","10","1","4","5000","4","523","18980","4949","4968","5000","4967","1","2470","1234","1264","4968","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","24820","4977","4984","5000","4984","0","2578","1196","1210","4984","2586","2414","1204","1210"
"132","3","10","1","4","5000","4","523","13505","4796","4858","5000","4857","1","2384","1223","1251","4858","2478","2522","1271","1251"
"126","3","10","1","4","5000","4","523","25185","4985","4987","5000","4987","0","2498","1261","1228","4987","2507","2493","1265","1228"
"134","3","10","1","4","5000","4","523","12775","4769","4833","5000","4833","0","2329","1195","1309","4833","2434","2566","1256","1310"
"129","3","10","1","4","5000","4","523","19345","4952","4969","5000","4969","0","2471","1234","1264","4969","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","25185","4978","4984","5000","4984","0","2578","1196","1210","4984","2586","2414","1204","1210"
"126","3","10","1","4","5000","4","523","25550","4987","4988","5000","4988","0","2499","1261","1228","4988","2507","2493","1265","1228"
"130","3","10","1","4","5000","4","523","6935","3540","4036","5000","4033","3","1931","938","1167","4036","2547","2453","1226","1227"
"127","3","10","1","4","5000","4","523","14235","4814","4877","5000","4874","3","2355","1268","1254","4877","2430","2570","1315","1255"
"133","3","10","1","4","5000","4","523","5110","2640","3454","5000","3449","5","1602","803","1049","3454","2544","2456","1230","1226"
"132","3","10","1","4","5000","4","523","13870","4808","4871","5000","4871","0","2393","1227","1251","4871","2478","2522","1271","1251"
"126","3","10","1","4","5000","4","523","25915","4987","4991","5000","4991","0","2501","1262","1228","4991","2507","2493","1265","1228"
"129","3","10","1","4","5000","4","523","19710","4963","4971","5000","4971","0","2472","1235","1264","4971","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","25550","4980","4985","5000","4985","0","2578","1197","1210","4985","2586","2414","1204","1210"
"134","3","10","1","4","5000","4","523","13140","4784","4848","5000","4847","1","2337","1202","1309","4848","2434","2566","1256","1310"
"139","3","10","1","4","5000","4","523","9855","4553","4707","5000","4706","1","2250","1146","1311","4707","2455","2545","1231","1314"
"126","3","10","1","4","5000","4","523","26280","4987","4991","5000","4991","0","2501","1262","1228","4991","2507","2493","1265","1228"
"138","3","10","1","4","5000","4","523","5475","2907","3680","5000","3675","5","1729","826","1125","3680","2537","2463","1227","1236"
"129","3","10","1","4","5000","4","523","20075","4965","4975","5000","4975","0","2476","1235","1264","4975","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","25915","4983","4986","5000","4986","0","2578","1198","1210","4986","2586","2414","1204","1210"
"127","3","10","1","4","5000","4","523","14600","4831","4882","5000","4881","1","2358","1270","1254","4882","2430","2570","1315","1255"
"126","3","10","1","4","5000","4","523","26645","4987","4991","5000","4991","0","2501","1262","1228","4991","2507","2493","1265","1228"
"132","3","10","1","4","5000","4","523","14235","4824","4879","5000","4878","1","2398","1230","1251","4879","2478","2522","1271","1251"
"129","3","10","1","4","5000","4","523","20440","4968","4975","5000","4975","0","2476","1235","1264","4975","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","26280","4985","4989","5000","4989","0","2580","1199","1210","4989","2586","2414","1204","1210"
"134","3","10","1","4","5000","4","523","13505","4800","4857","5000","4856","1","2344","1203","1310","4857","2434","2566","1256","1310"
"126","3","10","1","4","5000","4","523","27010","4990","4992","5000","4992","0","2502","1262","1228","4992","2507","2493","1265","1228"
"127","3","10","1","4","5000","4","523","14965","4847","4893","5000","4892","1","2362","1276","1255","4893","2430","2570","1315","1255"
"129","3","10","1","4","5000","4","523","20805","4970","4978","5000","4978","0","2479","1235","1264","4978","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","26645","4985","4991","5000","4991","0","2581","1200","1210","4991","2586","2414","1204","1210"
"126","3","10","1","4","5000","4","523","27375","4991","4992","5000","4992","0","2502","1262","1228","4992","2507","2493","1265","1228"
"132","3","10","1","4","5000","4","523","14600","4847","4888","5000","4888","0","2403","1234","1251","4888","2478","2522","1271","1251"
"139","3","10","1","4","5000","4","523","10220","4597","4737","5000","4737","0","2265","1158","1314","4737","2455","2545","1231","1314"
"131","3","10","1","4","5000","4","523","7300","3765","4176","5000","4172","4","1981","989","1206","4176","2514","2486","1243","1243"
"129","3","10","1","4","5000","4","523","21170","4972","4979","5000","4978","1","2480","1235","1264","4979","2494","2506","1242","1264"
"134","3","10","1","4","5000","4","523","13870","4815","4867","5000","4867","0","2351","1206","1310","4867","2434","2566","1256","1310"
"135","3","10","1","4","5000","4","523","5110","2453","3337","5000","3332","5","1518","792","1027","3337","2511","2489","1263","1226"
"126","3","10","1","4","5000","4","523","27740","4991","4992","5000","4992","0","2502","1262","1228","4992","2507","2493","1265","1228"
"124","3","8","1","4","5000","4","523","27010","4987","4994","5000","4994","0","2583","1201","1210","4994","2586","2414","1204","1210"
"137","3","10","1","4","5000","4","523","8030","4031","4361","5000","4358","3","2123","1017","1221","4361","2515","2485","1247","1238"
"127","3","10","1","4","5000","4","523","15330","4866","4900","5000","4900","0","2365","1280","1255","4900","2430","2570","1315","1255"
"129","3","10","1","4","5000","4","523","21535","4975","4981","5000","4980","1","2482","1235","1264","4981","2494","2506","1242","1264"
"126","3","10","1","4","5000","4","523","28105","4991","4993","5000","4993","0","2503","1262","1228","4993","2507","2493","1265","1228"
"132","3","10","1","4","5000","4","523","14965","4860","4897","5000","4897","0","2409","1237","1251","4897","2478","2522","1271","1251"
"124","3","8","1","4","5000","4","523","27375","4987","4995","5000","4995","0","2583","1202","1210","4995","2586","2414","1204","1210"
"126","3","10","1","4","5000","4","523","28470","4992","4994","5000","4994","0","2504","1262","1228","4994","2507","2493","1265","1228"
"134","3","10","1","4","5000","4","523","14235","4836","4875","5000","4875","0","2355","1210","1310","4875","2434","2566","1256","1310"
"129","3","10","1","4","5000","4","523","21900","4975","4982","5000","4981","1","2483","1235","1264","4982","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","27740","4989","4995","5000","4995","0","2583","1202","1210","4995","2586","2414","1204","1210"
"127","3","10","1","4","5000","4","523","15695","4878","4910","5000","4909","1","2371","1284","1255","4910","2430","2570","1315","1255"
"139","3","10","1","4","5000","4","523","10585","4648","4764","5000","4763","1","2283","1167","1314","4764","2455","2545","1231","1314"
"126","3","10","1","4","5000","4","523","28835","4992","4995","5000","4995","0","2504","1263","1228","4995","2507","2493","1265","1228"
"132","3","10","1","4","5000","4","523","15330","4873","4901","5000","4901","0","2411","1239","1251","4901","2478","2522","1271","1251"
"129","3","10","1","4","5000","4","523","22265","4978","4984","5000","4984","0","2484","1236","1264","4984","2494","2506","1242","1264"
"124","3","8","1","4","5000","4","523","28105","4991","4996","5000","4996","0","2583","1203","1210","4996","2586","2414","1204","1210"
"126","3","10","1","4","5000","4","523","29200","4992","4995","5000","4995","0","2504","1263","1228","4995","2507","2493","1265","1228"
"134","3","10","1","4","5000","4","523","14600","4848","4888","5000","4887","1","2362","1216","1310","4888","2434","2566","1256","1310"
"130","3","10","1","4","5000","4","523","7300","3695","4150","5000","4144","6","1996","971","1183","4150","2547","2453","1226","1227"
"129","3","10","1","4","5000","4","523","22630","4979","4985","5000","4985","0","2485","1236","1264","4985","2494","2506","1242","1264"
"127","3","10","1","4","5000","4","523","16060","4885","4915","5000","4915","0","2373","1287","1255","4915","2430","2570","1315","1255"
"124","3","8","1","4","5000","4","523","28470","4994","4997","5000","4997","0","2583","1204","1210","4997","2586","2414","1204","1210"
"132","3","10","1","4","5000","4","523","15695","4882","4914","5000","4913","1","2419","1244","1251","4914","2478","2522","1271","1251"
"126","3","10","1","4","5000","4","523","29565","4993","4995","5000","4995","0","2504","1263","1228","4995","2507","2493","1265","1228"
"129","3","10","1","4","5000","4","523","22995","4981","4985","5000","4985","0","2485","1236","1264","4985","2494","2506","1242","1264"
"126","3","10","1","4","5000","4","523","29930","4994","4997","5000","4997","0","2505","1264","1228","4997","2507","2493","1265","1228"
"124","3","8","1","4","5000","4","523","28835","4995","4998","5000","4998","0","2584","1204","1210","4998","2586","2414","1204","1210"
"134","3","10","1","4","5000","4","523","14965","4858","4896","5000","4896","0","2366","1220","1310","4896","2434","2566","1256","1310"
"139","3","10","1","4","5000","4","523","10950","4683","4784","5000","4784","0","2299","1171","1314","4784","2455","2545","1231","1314"
"127","3","10","1","4","5000","4","523","16425","4893","4923","5000","4923","0","2379","1289","1255","4923","2430","2570","1315","1255"
"132","3","10","1","4","5000","4","523","16060","4889","4922","5000","4922","0","2424","1247","1251","4922","2478","2522","1271","1251"
"129","3","10","1","4","5000","4","523","23360","4983","4986","5000","4986","0","2485","1237","1264","4986","2494","2506","1242","1264"
"126","3","10","1","4","5000","4","523","30295","4995","4997","5000","4997","0","2505","1264","1228","4997","2507","2493","1265","1228"
"124","3","8","1","4","5000","4","523","29200","4995","4998","5000","4998","0","2584","1204","1210","4998","2586","2414","1204","1210"
"137","3","10","1","4","5000","4","523","8395","4128","4439","5000","4434","5","2170","1043","1226","4439","2515","2485","1247","1238"
"126","3","10","1","4","5000","4","523","30660","4995","4997","5000","4997","0","2505","1264","1228","4997","2507","2493","1265","1228"
"129","3","10","1","4","5000","4","523","23725","4984","4988","5000","4988","0","2485","1239","1264","4988","2494","2506","1242","1264"
"134","3","10","1","4","5000","4","523","15330","4867","4909","5000","4908","1","2374","1225","1310","4909","2434","2566","1256","1310"
"127","3","10","1","4","5000","4","523","16790","4902","4926","5000","4926","0","2381","1290","1255","4926","2430","2570","1315","1255"
"124","3","8","1","4","5000","4","523","29565","4996","4998","5000","4998","0","2584","1204","1210","4998","2586","2414","1204","1210"
"132","3","10","1","4","5000","4","523","16425","4899","4928","5000","4927","1","2426","1251","1251","4928","2478","2522","1271","1251"
"131","3","10","1","4","5000","4","523","7665","3906","4257","5000","4255","2","2034","1008","1215","4257","2514","2486","1243","1243"
"126","3","10","1","4","5000","4","523","31025","4995","4997","5000","4997","0","2505","1264","1228","4997","2507","2493","1265","1228"
"129","3","10","1","4","5000","4","523","24090","4985","4989","5000","4989","0","2486","1239","1264","4989","2494","2506","1242","1264"
"139","3","10","1","4","5000","4","523","11315","4713","4807","5000","4806","1","2315","1178","1314","4807","2455","2545","1231","1314"
"138","3","10","1","4","5000","4","523","5840","3148","3828","5000","3823","5","1810","863","1155","3828","2537","2463","1227","1236"
"124","3","8","1","4","5000","4","523","29930","4997","4998","5000","4998","0","2584","1204","1210","4998","2586","2414","1204","1210"
