"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"drug-tendency"
"02/28/2024 13:05:01:418 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0","1","4","5000","4","523","11680","4648.08","37.60416998153262","4752.56","33.18201922728634","0","0","4750.96","33.70754218272226","1.6","1.469693845669907","2334.16","36.84527649509501","1167.16","33.15259265879518","1251.24","26.071102776829374","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","12045","4679.12","36.169954382055835","4774.24","31.873851351852668","0","0","4773.08","31.828188764050015","1.16","0.7838367176906171","2348.24","37.2926587949961","1174.16","32.65048851089367","1251.84","26.09778534665346","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","12410","4708.08","34.84700274055144","4793.24","30.27643307921196","0","0","4792.44","30.135799309127346","0.8","0.7483314773547883","2360.72","37.8687417271818","1180.32","32.077057221634284","1252.2","26.073741580371617","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","12775","4732.56","34.27894980888417","4810.44","27.1662732077847","0","0","4809.32","27.608288610487975","1.12","0.9516301802696254","2371.84","37.79489912673403","1186.32","31.62242242460245","1252.28","26.06072907652432","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","13140","4755.96","33.64221158009681","4825.52","25.953990059333854","0","0","4824.68","25.75689422271249","0.84","0.8333066662399864","2381.6","37.661651583540525","1191.52","31.454246136253214","1252.4","26.00615311806035","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.88701605052232"
"3","0","1","4","5000","4","523","13505","4777.24","31.287416000686285","4840.6","23.682905227188662","0","0","4839.68","23.7818754516964","0.92","0.7959899496852958","2391.36","37.906073392004075","1196.84","31.33774720684306","1252.4","26.00615311806035","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","13870","4796.56","29.62037136836742","4854.96","23.23872629900356","0","0","4854.36","23.374995187165286","0.6","0.6324555320336758","2400.6","37.738044464439334","1201.92","30.963100619931456","1252.44","26.01550307028484","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","14235","4813.16","27.164211750021398","4867.04","21.790787044069788","0","0","4866.56","22.078188331473218","0.48","0.6400000000000002","2408.92","37.542424002719905","1205.68","31.369692379747686","1252.44","26.01550307028484","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","14600","4827.52","25.462317255112517","4878.16","19.725475913143388","0","0","4877.16","20.003359717807406","1","0.9797958971132712","2416.24","37.44893055882905","1209.44","31.08579096629198","1252.48","25.98171664844338","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","14965","4842.44","24.176153540213964","4888.68","19.280497918881657","0","0","4887.92","19.153944763416234","0.76","0.8138795979750324","2422.76","37.74576002678977","1213.4","31.016124838541646","1252.52","25.992491223428356","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","15330","4857.48","23.172604514814477","4898.96","17.09147155747567","0","0","4898.32","17.3752007182651","0.64","0.7939773296511682","2430.16","37.384146372493255","1216.24","31.32446966829606","1252.56","25.946221304845142","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","15695","4868.92","21.460512575425597","4907.72","16.54936856801491","0","0","4907.16","16.61969915491854","0.56","0.5713142742834281","2436.08","38.06932623517259","1218.96","31.42798752704347","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","16060","4879.88","19.657710955246035","4915.8","15.083766107971844","0","0","4915.28","15.209260337044663","0.52","0.6997142273814362","2441.12","37.78710891296131","1222","31.629100524675057","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","16425","4890.32","19.074003250497782","4923.04","14.82559948197711","0","0","4922.56","14.86224747472602","0.48","0.499599839871872","2446.2","38.1680494654888","1224.16","31.72718707985314","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","16790","4900.48","16.81932222177814","4929.44","13.977353111372695","0","0","4929.04","13.814427241112822","0.4","0.5656854249492381","2450.92","38.29874149368357","1225.84","31.660296903219344","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","17155","4908.92","16.324019112951323","4935.2","13.257450735341243","0","0","4934.68","13.250569799069018","0.52","0.5741080037762931","2455.04","38.604124132014704","1227.48","31.873650559670757","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","17520","4916.6","15.357083056361978","4940.08","12.165262019373035","0","0","4939.72","12.288270830348752","0.36","0.5571355310873648","2458.32","38.97868135276","1229.08","31.91353317951492","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","17885","4924.32","14.559450539082851","4945.12","11.013882149360416","0","0","4944.68","11.220409974684525","0.44","0.6374950980203691","2461.8","38.9070687664851","1230.64","32.02109304817685","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","18250","4930.24","14.023637188689678","4949.48","11.034926370393235","0","0","4949.28","10.94904562050958","0.2","0.4898979485566357","2464.48","39.428030638113285","1232.32","31.933330549756313","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","18615","4936.16","12.901720815457137","4953.56","10.96933908674538","0","0","4953.36","10.862338606395953","0.2","0.48989794855663565","2467.04","39.24332299895105","1233.84","32.0558013470261","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","18980","4941.24","11.83986486409368","4957.12","11.353660202771616","0","0","4956.84","11.083970407755515","0.28","0.530659966456864","2469.16","38.92729633560492","1235.28","32.07057218073915","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","19345","4945.8","10.99090533122727","4960.48","11.328265533611049","0","0","4960.28","11.21256438108607","0.2","0.4","2471.32","39.2466253326321","1236.48","31.884943155037927","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","19710","4950","10.939835464941876","4964","10.613199329137279","0","0","4963.84","10.60822322540396","0.16","0.36660605559646714","2473.6","39.24079509897831","1237.72","31.786185678687524","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","20075","4954.24","11.416759610327269","4967.28","9.998079815644603","0","0","4967.08","10.201646925864473","0.2","0.48989794855663565","2475.8","39.40253798932246","1238.8","32.31594033909581","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
"3","0","1","4","5000","4","523","20440","4957.68","11.34096997615283","4970.08","8.749491413790862","0","0","4969.72","8.811447100221393","0.36","0.48000000000000004","2477.68","39.47933130132779","1239.72","32.440123304327926","1252.68","25.887016050522313","0","0","2497.32","40.98264998752521","2502.68","40.98264998752521","1250","32.730413990660125","1252.68","25.887016050522313"
