"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"average-commitment"
"02/25/2024 15:39:37:130 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","(mean) count turtles with [treated?]","(std) count turtles with [treated?]","(mean) count turtles with [infected?]","(std) count turtles with [infected?]","(mean) count turtles with [drugs?]","(std) count turtles with [drugs?]","(mean) count turtles with [known?]","(std) count turtles with [known?]","(mean) count turtles with [infected? and not known?]","(std) count turtles with [infected? and not known?]","(mean) count turtles with [gender = 1 and infected?]","(std) count turtles with [gender = 1 and infected?]","(mean) count turtles with [shape = ""person lefty"" and infected?]","(std) count turtles with [shape = ""person lefty"" and infected?]","(mean) count turtles with [shape = ""person righty"" and infected?]","(std) count turtles with [shape = ""person righty"" and infected?]","(mean) count turtles with [infected? and drugs?]","(std) count turtles with [infected? and drugs?]","(mean) count turtles with [gender = 1]","(std) count turtles with [gender = 1]","(mean) count turtles with [gender = 0]","(std) count turtles with [gender = 0]","(mean) count turtles with [shape = ""person lefty""]","(std) count turtles with [shape = ""person lefty""]","(mean) count turtles with [shape = ""person righty""]","(std) count turtles with [shape = ""person righty""]"
"3","0.1","1","4","5000","4","0","14235","2595.8","125.20766749684302","2700.56","124.34856814615921","63","0","2672.4","126.97212292467981","28.16","6.466405493007688","1212.72","56.436527178769595","604.48","32.13611053005637","883.36","52.29598837387051","37.12","4.121358999165202","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","14600","2623.72","125.86898585433984","2727.4","125.36506690462062","63","0","2698.6","128.07560267279638","28.8","5.513619500836089","1225.68","56.505376735316084","611.08","32.5071315252515","890.64","53.08173320455917","37.24","4.188364836066696","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","14965","2651.48","125.84756493472568","2753.04","124.31330741316475","63","0","2726.68","126.52895953101013","26.36","4.865223530322116","1238.52","55.86420678753078","616.96","32.464725472426224","897.56","52.61488762698254","37.52","4.215400336860071","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","15330","2680.2","124.8118584109699","2779.16","124.20746515407195","63","0","2752.4","126.55496829441347","26.76","5.722097517519253","1251.44","55.99505692469649","622.68","32.87518212877307","905.04","52.2336902774445","37.68","4.1349244249441846","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","15695","2704.96","124.8536679477219","2803.8","124.17117217776435","63","0","2779.04","126.03094223245336","24.76","5.368649737131302","1262.68","56.1880556702223","628.84","32.77276918418705","912.28","52.92751269425005","37.88","4.16","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","16060","2731.88","125.34602347103","2828.28","125.6361476645953","63","0","2804","125.5420248363073","24.28","5.257527936207281","1273.76","56.328522082511626","634.56","33.00676294337268","919.96","54.02849618488377","38.12","4.320370354495087","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","16425","2756.88","125.13778645956624","2852.88","123.90393698345505","63","0","2828.68","127.19613830616085","24.2","6.609084656743323","1285.32","55.835988394582934","640.68","33.36551513164453","926.88","53.48743403828605","38.32","4.351735286066927","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","16790","2783.04","123.86459704047803","2876.32","123.94118605209489","63","0","2852.08","125.7454317261665","24.24","6.114114817371359","1296.56","56.010056239928915","646.08","33.31656644974089","933.68","53.35220332844746","38.64","4.497821694998591","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","17155","2807.36","124.07671175526856","2899.68","125.08644051215146","63","0","2875.4","124.97999839974395","24.28","6.135275054958823","1307.76","56.52417535886746","652","32.787802610117076","939.92","53.86495706858031","38.72","4.503509742412021","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","17520","2832.16","125.31869134331079","2923.04","125.8867681688588","63","0","2897.52","125.08912662577832","25.52","5.337564987894762","1318.8","56.956825754250026","657.92","32.99323567036128","946.32","54.070117440227556","38.96","4.485353943670444","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","17885","2856.72","124.15136567915798","2946.04","126.47070174550309","63","0","2922.84","126.97139205348581","23.2","6.752777206453653","1330.76","57.41169218896095","663.04","32.82862165854668","952.24","54.129681321803474","39.32","4.60191264584629","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","18250","2879.84","124.0972779717589","2968.68","127.9352086018544","63","0","2945.4","127.93717208067405","23.28","5.9162150062349825","1341.48","58.39117741577061","668.44","32.78912014678039","958.76","54.5382654656343","39.76","4.658583475693014","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","18615","2903.32","125.52441037503422","2990.32","129.4810318154748","63","0","2969.64","128.8477799575918","20.68","5.554961746042901","1351.92","59.03552828593982","673.48","33.5274454738204","964.92","54.10354517034906","40.04","4.911048767829536","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","18980","2926.92","125.60729915096495","3013.08","128.3301741602496","63","0","2991.76","128.85442328457336","21.32","4.896692761446239","1364.52","58.68159507034552","678.8","33.71053247873727","969.76","53.61811634140088","40.4","5.043808085167397","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","19345","2949.68","127.03817379040049","3034.32","128.19850857166787","63","0","3013.2","129.89719011587587","21.12","5.286359806142598","1375","58.32872362738619","684.04","33.37601534036081","975.28","54.031487116310245","40.64","4.881639069001313","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","19710","2972.12","128.53025169196547","3057.4","126.83217257462714","63","0","3036.64","128.91885199612972","20.76","4.310730796512351","1386.04","57.87260491804391","690.2","33.37783695807744","981.16","53.831351459906706","40.88","4.9985597925802585","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","20075","2993.56","129.29905800120898","3080.24","126.86663233490515","63","0","3058.56","128.9511783583229","21.68","4.6880273036747555","1397.36","58.36429045229625","695","32.84143724016962","987.88","53.79986617083726","41.08","4.86555238385119","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","20440","3016.6","128.6290791384281","3102.16","124.78611461216347","63","0","3080.4","128.31710719931306","21.76","6.02182696529882","1407.84","58.53524066748167","700.8","32.3703568098963","993.52","52.619479282866344","41.44","4.915933278635909","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","20805","3038.04","128.0748156352372","3122.76","122.7293868639455","63","0","3102.16","125.53108937629753","20.6","4.534313619501853","1417.92","58.249065228551096","706.64","31.789155383558093","998.2","52.019996155324726","41.52","4.9486967981479735","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
"3","0.1","1","4","5000","4","0","21170","3060.44","126.60808189053336","3142.4","121.47625282333992","63","0","3122.56","123.04993457942184","19.84","4.153841595439094","1427.16","57.91419860448731","711.96","31.18907501033014","1003.28","51.31745901737537","41.76","5.006236111091845","2507.76","47.07974511400842","2492.24","47.07974511400842","1249.64","36.78029907436861","1242.6","36.30206605690646"
